SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationId,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationId,CurrentSchoolType,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Count of Students Expected to Test,Count of students expected to test including previously passed,CountMetStandard,PercentMetStandard
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,White,6,SBAC,ELA,24,24,3,12.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Black/ African American,6,SBAC,ELA,38,38,5,13.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Asian,6,SBAC,ELA,53,53,12,22.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,s504,Non Section 504,6,SBAC,ELA,NULL,NULL,NULL,17.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,SWD,Students with Disabilities,6,SBAC,ELA,NULL,NULL,NULL,<10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,SWD,Students without Disabilities,6,SBAC,ELA,NULL,NULL,NULL,19.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,ELL,English Language Learners,6,SBAC,Math,NULL,NULL,NULL,<7%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,ELL,Non-English Language Learners,6,SBAC,Math,NULL,NULL,NULL,12.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Foster,Foster Care,6,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Foster,Non-Foster Care,6,SBAC,Math,NULL,NULL,NULL,9.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,FRL,Non-Low Income,6,SBAC,Math,35,35,6,17.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,FRL,Low-Income,6,SBAC,Math,159,159,13,8.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Gender,Gender X,6,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Gender,Female,6,SBAC,Math,96,96,11,11.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,homeless,Non-Homeless,6,SBAC,Math,NULL,NULL,NULL,10.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Migrant,Non Migrant,6,SBAC,Math,194,194,19,9.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Military,Non Military Parent,6,SBAC,Math,194,194,19,9.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Black/ African American,6,SBAC,Math,NULL,NULL,NULL,<8%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),6,SBAC,Math,NULL,NULL,NULL,<5%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,TwoorMoreRaces,6,SBAC,Math,NULL,NULL,NULL,<10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Native Hawaiian/ Other Pacific Islander,6,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,White,6,SBAC,Math,24,24,4,16.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Asian,6,SBAC,Math,53,53,12,22.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,s504,Section 504,6,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,SWD,Students with Disabilities,6,SBAC,Math,NULL,NULL,NULL,<10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,FRL,Low-Income,7,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Military,Non Military Parent,7,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Asian,7,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,SWD,Students with Disabilities,7,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,All,All Students,7,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,ELL,English Language Learners,7,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Foster,Non-Foster Care,7,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,FRL,Low-Income,7,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,FRL,Non-Low Income,7,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Gender,Male,7,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,homeless,Non-Homeless,7,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Migrant,Non Migrant,7,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Military,Non Military Parent,7,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Asian,7,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,s504,Non Section 504,7,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,SWD,Students with Disabilities,7,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,All,All Students,7,SBAC,ELA,182,182,45,24.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,ELL,English Language Learners,7,SBAC,ELA,55,55,4,7.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Foster,Non-Foster Care,7,SBAC,ELA,182,182,45,24.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,FRL,Non-Low Income,7,SBAC,ELA,42,42,18,42.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,FRL,Low-Income,7,SBAC,ELA,140,140,27,19.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Gender,Gender X,7,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Gender,Female,7,SBAC,ELA,NULL,NULL,NULL,28.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Gender,Male,7,SBAC,ELA,89,89,20,22.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,homeless,Homeless,7,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,homeless,Non-Homeless,7,SBAC,ELA,NULL,NULL,NULL,25.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Migrant,Migrant,7,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Migrant,Non Migrant,7,SBAC,ELA,NULL,NULL,NULL,25.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Military,Non Military Parent,7,SBAC,ELA,182,182,45,24.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,American Indian/ Alaskan Native,7,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Native Hawaiian/ Other Pacific Islander,7,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,TwoorMoreRaces,7,SBAC,ELA,15,15,5,33.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,White,7,SBAC,ELA,NULL,NULL,NULL,18.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Black/ African American,7,SBAC,ELA,26,26,6,23.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Asian,7,SBAC,ELA,37,37,13,35.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),7,SBAC,ELA,77,77,16,20.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,s504,Non Section 504,7,SBAC,ELA,182,182,45,24.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,SWD,Students with Disabilities,7,SBAC,ELA,NULL,NULL,NULL,<10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,SWD,Students without Disabilities,7,SBAC,ELA,NULL,NULL,NULL,27.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,homeless,Non-Homeless,All Grades,SBAC,ELA,1249,1249,386,30.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Migrant,Migrant,All Grades,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Military,Non Military Parent,All Grades,SBAC,ELA,NULL,NULL,NULL,29.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,American Indian/ Alaskan Native,All Grades,SBAC,ELA,NULL,NULL,NULL,<10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Native Hawaiian/ Other Pacific Islander,All Grades,SBAC,ELA,NULL,NULL,NULL,21.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,White,All Grades,SBAC,ELA,143,143,46,32.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Asian,All Grades,SBAC,ELA,329,329,138,41.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),All Grades,SBAC,ELA,472,472,109,23.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,s504,Section 504,All Grades,SBAC,ELA,23,23,5,21.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,SWD,Students with Disabilities,All Grades,SBAC,ELA,161,161,9,5.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,All,All Students,All Grades,SBAC,Math,1335,1335,223,16.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,ELL,English Language Learners,All Grades,SBAC,Math,459,459,34,7.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,ELL,Non-English Language Learners,All Grades,SBAC,Math,876,876,189,21.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Foster,Foster Care,All Grades,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Foster,Non-Foster Care,All Grades,SBAC,Math,NULL,NULL,NULL,16.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Gender,Gender X,All Grades,SBAC,Math,NULL,NULL,NULL,<10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Gender,Male,All Grades,SBAC,Math,NULL,NULL,NULL,17.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Gender,Female,All Grades,SBAC,Math,684,684,112,16.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Migrant,Migrant,All Grades,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Migrant,Non Migrant,All Grades,SBAC,Math,NULL,NULL,NULL,16.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Military,Military Parent,All Grades,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Military,Non Military Parent,All Grades,SBAC,Math,NULL,NULL,NULL,16.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,American Indian/ Alaskan Native,All Grades,SBAC,Math,NULL,NULL,NULL,<10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,TwoorMoreRaces,All Grades,SBAC,Math,80,80,17,21.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,White,All Grades,SBAC,Math,143,143,33,23.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Black/ African American,All Grades,SBAC,Math,244,244,22,9.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Asian,All Grades,SBAC,Math,329,329,101,30.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),All Grades,SBAC,Math,472,472,47,10.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,s504,Section 504,All Grades,SBAC,Math,23,23,3,13.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,s504,Non Section 504,All Grades,SBAC,Math,1312,1312,220,16.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,SWD,Students with Disabilities,All Grades,SBAC,Math,160,160,7,4.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,SWD,Students without Disabilities,All Grades,SBAC,Math,1175,1175,216,18.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,All,All Students,All Grades,WCAS,Science,589,589,154,26.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,ELL,English Language Learners,All Grades,WCAS,Science,184,184,18,9.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,ELL,Non-English Language Learners,All Grades,WCAS,Science,405,405,136,33.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Foster,Foster Care,All Grades,WCAS,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,FRL,Non-Low Income,All Grades,WCAS,Science,117,117,44,37.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,FRL,Low-Income,All Grades,WCAS,Science,472,472,110,23.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Gender,Gender X,All Grades,WCAS,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Gender,Female,All Grades,WCAS,Science,NULL,NULL,NULL,26.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Gender,Male,All Grades,WCAS,Science,293,293,77,26.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,homeless,Homeless,All Grades,WCAS,Science,36,36,5,13.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Migrant,Non Migrant,All Grades,WCAS,Science,589,589,154,26.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Military,Military Parent,All Grades,WCAS,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Native Hawaiian/ Other Pacific Islander,All Grades,WCAS,Science,NULL,NULL,NULL,<10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,White,All Grades,WCAS,Science,59,59,19,32.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,Race,Black/ African American,All Grades,WCAS,Science,103,103,12,11.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,s504,Section 504,All Grades,WCAS,Science,12,12,5,41.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,s504,Non Section 504,All Grades,WCAS,Science,577,577,149,25.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,SWD,Students with Disabilities,All Grades,WCAS,Science,69,69,6,8.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17406,Tukwila School District,100243,,District Total,NULL,,SWD,Students without Disabilities,All Grades,WCAS,Science,520,520,148,28.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Military,Non Military Parent,8,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,White,8,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,SWD,Students with Disabilities,8,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,All,All Students,8,SBAC,ELA,557,557,406,72.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,ELL,English Language Learners,8,SBAC,ELA,14,14,2,14.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Foster,Foster Care,8,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Foster,Non-Foster Care,8,SBAC,ELA,NULL,NULL,NULL,73.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,FRL,Non-Low Income,8,SBAC,ELA,471,471,367,77.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Gender,Female,8,SBAC,ELA,282,282,214,75.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,homeless,Non-Homeless,8,SBAC,ELA,NULL,NULL,NULL,73.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Military,Military Parent,8,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Military,Non Military Parent,8,SBAC,ELA,NULL,NULL,NULL,73.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Native Hawaiian/ Other Pacific Islander,8,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,American Indian/ Alaskan Native,8,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Black/ African American,8,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Asian,8,SBAC,ELA,33,33,29,87.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,TwoorMoreRaces,8,SBAC,ELA,39,39,34,87.20%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),8,SBAC,ELA,58,58,34,58.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,White,8,SBAC,ELA,412,412,302,73.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,s504,Section 504,8,SBAC,ELA,69,69,52,75.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,s504,Non Section 504,8,SBAC,ELA,488,488,354,72.50%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,SWD,Students with Disabilities,8,SBAC,ELA,56,56,16,28.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,All,All Students,8,SBAC,Math,557,557,304,54.60%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,ELL,English Language Learners,8,SBAC,Math,NULL,NULL,NULL,<10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,ELL,Non-English Language Learners,8,SBAC,Math,NULL,NULL,NULL,55.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Foster,Foster Care,8,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,FRL,Non-Low Income,8,SBAC,Math,471,471,278,59.00%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Gender,Male,8,SBAC,Math,275,275,151,54.90%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Gender,Female,8,SBAC,Math,282,282,153,54.30%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,homeless,Homeless,8,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,homeless,Non-Homeless,8,SBAC,Math,NULL,NULL,NULL,55.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Military,Military Parent,8,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,American Indian/ Alaskan Native,8,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Black/ African American,8,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Asian,8,SBAC,Math,33,33,22,66.70%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,TwoorMoreRaces,8,SBAC,Math,39,39,28,71.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),8,SBAC,Math,58,58,19,32.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17410,Snoqualmie Valley School District,100240,,District Total,NULL,,Race,White,8,SBAC,Math,412,412,233,56.60%
